Units Processed,Time (s)
262000,0.0010535000183153898
263000,0.0015419000119436532
264000,0.0009971999970730394
265000,0.0013795999984722584
266000,0.0008210000232793391
267000,0.0008730000117793679
268000,0.0008812999876681715
269000,0.0009195000166073442
270000,0.001188399997772649
271000,0.0010541000228840858
272000,0.0009354999929200858
273000,0.0013253999932203442
274000,0.0008677000005263835
275000,0.0009314000199083239
276000,0.0009207999974023551
277000,0.0010018000029958785
278000,0.001149399991845712
279000,0.0009676000045146793
280000,0.0014130000199656934
281000,0.000833400001283735
282000,0.0011486000148579478
283000,0.0014113000070210546
284000,0.0008923999848775566
285000,0.0008762000070419163
286000,0.000972400011960417
287000,0.0009273000177927315
288000,0.0009242999949492514
289000,0.0008852999890223145
290000,0.0009500000160187483
291000,0.0009629999985918403
292000,0.0016309999919030815
293000,0.0013974999892525375
294000,0.0009006000182125717
295000,0.0008902999979909509
296000,0.0014725000073667616
297000,0.0014258000010158867
298000,0.0009091999963857234
299000,0.000823500013211742
300000,0.001233399991178885
301000,0.0010620999964885414
302000,0.000826000003144145
303000,0.0008948000031523407
304000,0.0008487000013701618
305000,0.0009393000218551606
306000,0.0008873000042513013
307000,0.0009146000084001571
308000,0.0008660999883431941
309000,0.0010682999854907393
310000,0.00098380001145415
311000,0.001183100015623495
312000,0.0009114999847952276
313000,0.0008120000129565597
314000,0.0008335000020451844
315000,0.0009018999990075827
316000,0.0009188000112771988
317000,0.000987500010523945
318000,0.0012885000032838434
319000,0.0015155999863054603
320000,0.0012415999954100698
321000,0.0012014000094495714
322000,0.0014140999992378056
323000,0.0009257000056095421
324000,0.0011436000058893114
325000,0.0012949999945703894
326000,0.0009435000247322023
327000,0.0009610999841243029
328000,0.0008744000224396586
329000,0.0008918999810703099
330000,0.0011686999932862818
331000,0.0010266999888699502
332000,0.0008557999972254038
333000,0.0009062000026460737
334000,0.0009028000058606267
335000,0.0013129999861121178
336000,0.0009550999966450036
337000,0.0010769999935291708
338000,0.0009331000037491322
339000,0.003913900000043213
340000,0.0013929999840911478
341000,0.00149940000846982
342000,0.0008836999768391252
343000,0.0008436999924015254
344000,0.0008662999898660928
345000,0.0010525000107008964
346000,0.000985399994533509
347000,0.0008719000034034252
348000,0.0008596999978180975
349000,0.0009085999918170273
350000,0.0009345000144094229
351000,0.0009273999894503504
352000,0.0008901999972295016
353000,0.0008685000066179782
354000,0.0009623000223655254
355000,0.0010473000002093613
356000,0.0009685999830253422
357000,0.0009323999984189868
358000,0.0008823999960441142
359000,0.0008990000060293823
360000,0.000983299978543073
361000,0.001282899989746511
362000,0.0012239999778103083
363000,0.0009563000057823956
364000,0.0008617999847047031
365000,0.0009337999799754471
366000,0.0008648000075481832
367000,0.0008999000128824264
368000,0.0008795000030659139
369000,0.0007967000128701329
370000,0.0008882000111043453
371000,0.0009746999712660909
372000,0.0010572999890428036
373000,0.0009516999998595566
374000,0.0013378000003285706
375000,0.0009246999979950488
376000,0.0008439000230282545
377000,0.0007936999900266528
378000,0.0007722000009380281
379000,0.0007912000000942498
380000,0.0008471999899484217
381000,0.0010747000051196665
382000,0.0008557999972254038
383000,0.0008475999929942191
384000,0.0007941999938338995
385000,0.0008153000089805573
386000,0.0008123000152409077
387000,0.0008119999838527292
388000,0.0008566999749746174
389000,0.000890900002559647
390000,0.0009407000034116209
391000,0.0008706999942660332
392000,0.0007856999873183668
393000,0.0008137999975588173
394000,0.0008128000190481544
395000,0.0007631999906152487
396000,0.0007996000058483332
397000,0.0008675999997649342
398000,0.0008343000081367791
399000,0.0009222999797202647
400000,0.0012348000018391758
401000,0.0009022000012919307
402000,0.0010108000133186579
403000,0.0008660999883431941
404000,0.0008475000213366002
405000,0.0008089999901130795
406000,0.0007887999818194658
407000,0.0008273000130429864
408000,0.0009883000166155398
409000,0.0008354000165127218
410000,0.0012625999806914479
411000,0.0009854999952949584
412000,0.0008299000037368387
413000,0.0008171999943442643
414000,0.0008580999856349081
415000,0.0008618000138085335
416000,0.0008412000024691224
417000,0.0010621999972499907
418000,0.0008608000061940402
419000,0.0008299000037368387
420000,0.0009070000087376684
421000,0.0011116999958176166
422000,0.0008316000166814774
423000,0.0007752999954391271
424000,0.0008587999909650534
425000,0.0008282999915536493
426000,0.0013106999977026135
427000,0.0009018999990075827
428000,0.0009755999781191349
429000,0.0010257000103592873
430000,0.0008378000056836754
431000,0.0008187999774236232
432000,0.0008383000094909221
433000,0.000826900009997189
434000,0.0008756999741308391
435000,0.0008333000005222857
436000,0.0008424999832641333
437000,0.0013962000084575266
438000,0.0008743999933358282
439000,0.000821699999505654
440000,0.0007836000004317611
441000,0.0011668000079225749
442000,0.001283799996599555
443000,0.0010057000035885721
444000,0.0008590999932494015
445000,0.0009085999918170273
446000,0.0010707000037655234
447000,0.0008069000032264739
448000,0.0008444999984931201
449000,0.0008317999891005456
450000,0.000809300021501258
451000,0.0009256999765057117
452000,0.001436399994418025
453000,0.0008532999781891704
454000,0.0007962000090628862
455000,0.0008140999998431653
456000,0.0011292000126559287
457000,0.0012559999886434525
458000,0.0009009999921545386
459000,0.0010407999798189849
460000,0.0010173000046052039
461000,0.00129640000523068
462000,0.001335700013441965
463000,0.0008185000042431056
464000,0.0008345999813172966
465000,0.001145099988207221
466000,0.0010786000057123601
467000,0.0008861999958753586
468000,0.0008473999914713204
469000,0.0008797000045888126
470000,0.0009605000086594373
471000,0.0009355999936815351
472000,0.0008902999979909509
473000,0.0008525000012014061
474000,0.0008574999810662121
475000,0.0008831999730318785
476000,0.001132400007918477
477000,0.0013498000043909997
478000,0.0009116000146605074
479000,0.0008853999897837639
480000,0.0008811000152491033
481000,0.0011273999989498407
482000,0.0009579999896232039
483000,0.0008730000117793679
484000,0.0008527000027243048
485000,0.0010541000228840858
486000,0.0011699000024236739
487000,0.0008632999961264431
488000,0.0008863999973982573
489000,0.0008937999955378473
490000,0.001057999994372949
491000,0.0012878999987151474
492000,0.0008530000050086528
493000,0.0010531999869272113
494000,0.001100000023143366
495000,0.0009630999993532896
496000,0.0008940999978221953
497000,0.000823200010927394
498000,0.0008859999943524599
499000,0.0008593999955337495
500000,0.0008837000059429556
501000,0.0014096000231802464
502000,0.0010463999933563173
503000,0.0008377000049222261
504000,0.0008831000013742596
505000,0.0008489000028930604
506000,0.0008187000057660043
507000,0.0008426000131294131
508000,0.0008288999961223453
509000,0.0008668999944347888
510000,0.0009664999961387366
511000,0.0015338999801315367
512000,0.0013417000009212643
513000,0.0009160999907180667
514000,0.0008340000058524311
515000,0.0010491999855730683
516000,0.0012695000041276217
517000,0.0010746000043582171
518000,0.0009617000177968293
519000,0.0008640000014565885
520000,0.0010013999999500811
521000,0.0010130000009667128
522000,0.0008492000051774085
523000,0.0008564000017940998
524000,0.0008302000060211867
525000,0.0008335000020451844
526000,0.0010376999853178859
527000,0.0008496999798808247
528000,0.0013883000065106899
529000,0.0008295000006910414
530000,0.0008767000108491629
531000,0.0008772999863140285
532000,0.0008659000159241259
533000,0.0008456999785266817
534000,0.0008328999974764884
535000,0.001062600000295788
536000,0.000916199991479516
536899,0.000908799993339926
